data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
6/7/2020 8:59:34;07/06/2020;Sim;Brasília;DF;50;Masculino;Branco;Pós-Graduação;10000;16000;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Não fiz nada, levei vida normal;0;Não fiz o teste.;Não;Não;Não;0
6/7/2020 9:04:19;07/06/2020;Sim;Uberlândia;MG;42;Masculino;Branco;Pós-Graduação;7300;7300;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1100;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Não;Não;Não;0
6/7/2020 10:08:52;07/06/2020;Sim;Teresina;PI;28;Feminino;Preto;Pós-Graduação;4000;7000;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;;Não;Não;Sim;30
6/7/2020 10:10:01;07/06/2020;Sim;Feira de Santana ;BA;31;Feminino;Pardo;Ensino Superior;2300;2300;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;150
6/7/2020 10:14:36;07/06/2020;Sim;Brasília;DF;32;Masculino;Pardo;Pós-Graduação;2200;2200;Casado;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;60
6/7/2020 10:26:06;07/06/2020;Sim;Feira de Santana;BA;54;Masculino;Preto;Pós-Graduação;6000;7000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;500
6/7/2020 10:27:11;07/06/2020;Sim;Recife;PE;29;Feminino;Branco;Ensino Superior;500;3000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 10:28:08;07/06/2020;Sim;Teresina ;PI;34;Feminino;Pardo;Pós-Graduação;2000;4000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;250;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
6/7/2020 10:32:03;07/06/2020;Sim;Salvador;BA;69;Masculino;Branco;Pós-Graduação;13000;13000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;250
6/7/2020 10:37:43;07/06/2020;Sim;Salvador ;BA;55;Feminino;Branco;Pós-Graduação;15000;20000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Positivo;Sim;Sim;Sim;200
6/7/2020 10:47:10;07/06/2020;Sim;Brasília;DF;27;Feminino;Branco;Pós-Graduação;4800;20000;Solteiro;Não possuo filhos ou dependentes.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;150;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 10:50:54;07/06/2020;Sim;Feira de Santana ;BA;60;Masculino;Branco;Ensino Médio;1700;5500;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;55
6/7/2020 11:00:18;07/06/2020;Sim;Teresina;PI;38;Masculino;Preto;Pós-Graduação;6500;14000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 11:04:53;07/06/2020;Sim;Cruz das Almas;BA;39;Masculino;Preto;Ensino Superior;1200;2500;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;300
6/7/2020 11:10:17;07/06/2020;Sim;Alagoinhas;BA;43;Masculino;Pardo;Pós-Graduação;3000;11000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;985;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;193
6/7/2020 11:12:40;07/06/2020;Sim;Feira de Santana ;BA;63;Masculino;Branco;Pós-Graduação;10000;20000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Sim;Sim;Sim;300
6/7/2020 11:14:39;07/06/2020;Sim;Conceição do Jacuípe;BA;34;Feminino;Pardo;Pós-Graduação;2000;2000;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;100
6/7/2020 11:19:18;07/06/2020;Sim;Teresina ;PI;33;Feminino;Branco;Pós-Graduação;3000;6000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;620
6/7/2020 11:25:52;07/06/2020;Sim;Itabuna;BA;30;Masculino;Pardo;Ensino Superior;2500;2500;Solteiro;Não possuo filhos ou dependentes.;0;Sim;Não tenho plano de saúde;Não;;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;200
6/7/2020 11:26:21;07/06/2020;Sim;Codó ;MA;27;Feminino;Pardo;Ensino Superior;1000;1000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Positivo;Sim;Sim;Sim;100
6/7/2020 11:26:32;07/06/2020;Sim;Brasília;DF;25;Feminino;Branco;Pós-Graduação;2800;35000;Solteiro;Não possuo filhos ou dependentes.;6;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;527;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;350
6/7/2020 11:30:50;07/06/2020;Sim;Brasília;DF;36;Feminino;Branco;Pós-Graduação;6500;6650;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;418;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;40
6/7/2020 11:36:13;07/06/2020;Sim;Brasília;DF;42;Feminino;Preto;Ensino Médio;800;800;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;1;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;200
6/7/2020 11:37:11;07/06/2020;Sim;Brasília;DF;25;Feminino;Pardo;Pós-Graduação;4500;6300;Casado;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Sim;Não;Sim;60
6/7/2020 11:37:30;07/06/2020;Sim;Teresina;PI;25;Feminino;Pardo;Pós-Graduação;2500;2500;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;270;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
6/7/2020 11:46:05;07/06/2020;Sim;Jaboatão dos Guararapes;PE;20;Masculino;Pardo;Ensino Médio;600;2000;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;15
6/7/2020 11:52:43;07/06/2020;Sim;Brasília;DF;37;Feminino;Preto;Ensino Superior;350;2350;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;70
6/7/2020 11:58:06;07/06/2020;Sim;Viçosa;MG;30;Feminino;Branco;Pós-Graduação;600;600;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;70
6/7/2020 12:05:26;07/06/2020;Sim;Brasília;DF;30;Feminino;Pardo;Ensino Superior;5000;9500;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;;Não;Não;Sim;90
6/7/2020 12:09:46;07/06/2020;Sim;Águas Lindas de Goiás;GO;33;Feminino;Pardo;Ensino Médio;1200;1800;Outro;Sim, filhos ou dependentes moram comigo.;7;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;300
6/7/2020 12:13:13;07/06/2020;Sim;Brasília;DF;29;Feminino;Branco;Ensino Superior;2500;12000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;900;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;20
6/7/2020 12:14:25;07/06/2020;Sim;Cruz das Almas;BA;62;Masculino;Pardo;Pós-Graduação;6500;7000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;300
6/7/2020 12:19:08;07/06/2020;Sim;Cruz das Almas;BA;30;Feminino;Branco;Ensino Superior;3157;6900;Solteiro;Não possuo filhos ou dependentes.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;305;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;87
6/7/2020 12:30:35;07/06/2020;Sim;Teixeira de Freitas;BA;43;Feminino;Branco;Ensino Médio;1100;1100;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;30
6/7/2020 12:32:41;07/06/2020;Sim;Salvador;BA;46;Feminino;Pardo;Ensino Médio;10000;12000;Outro;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1360;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;500
6/7/2020 12:33:53;07/06/2020;Sim;Feira de Santana;BA;68;Feminino;Pardo;Pós-Graduação;13000;13000;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1100;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;300
6/7/2020 12:46:29;07/06/2020;Sim;Brasília;DF;35;Feminino;Branco;Ensino Superior;3000;6000;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Não;330;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Não;Não;Sim;60
6/7/2020 12:59:37;07/06/2020;Sim;Brasília;DF;27;Feminino;Branco;Pós-Graduação;4800;20000;Solteiro;Não possuo filhos ou dependentes.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;150;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 13:01:01;07/06/2020;Sim;Brasília;DF;24;Feminino;Branco;Ensino Superior;3500;20000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Não;Não;Sim;90
6/7/2020 13:02:53;07/06/2020;Sim;Feira de Santana;BA;27;Masculino;Preto;Pós-Graduação;2500;6000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;65
6/7/2020 13:17:14;07/06/2020;Sim;Itabuna;BA;55;Feminino;Pardo;Ensino Superior;3000;6000;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;550
6/7/2020 13:27:44;07/06/2020;Sim;Cruz das Almas;BA;49;Feminino;Preto;Ensino Superior;2500;2500;Outro;Sim, filhos ou dependentes moram comigo.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;150
6/7/2020 13:34:20;07/06/2020;Sim;Florianópolis;SC;29;Masculino;Branco;Pós-Graduação;5000;5000;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Não;Não;Sim;30
6/7/2020 13:34:28;07/06/2020;Sim;Feira de Santana;BA;63;Masculino;Pardo;Ensino Superior;10000;10000;Casado;Sim, filhos ou dependentes moram comigo.;6;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Positivo;Não;Não;Sim;800
6/7/2020 13:35:00;07/06/2020;Sim;Feira de Santana;BA;27;Masculino;Preto;Ensino Superior;600;2000;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;5
6/7/2020 13:35:10;07/06/2020;Sim;Feira de Santana;BA;27;Masculino;Preto;Ensino Superior;600;2000;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;5
6/7/2020 13:52:34;07/06/2020;Sim;Teixeira de Freitas;BA;27;Feminino;Pardo;Ensino Superior;1000;6000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;388;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;80
6/7/2020 13:58:27;07/06/2020;Sim;Montanha ;ES;59;Feminino;Branco;Ensino Superior;2500;5000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;300
6/7/2020 14:00:17;07/06/2020;Sim;Teixeira de Freitas;BA;39;Masculino;Pardo;Ensino Médio;3400;6000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;200
6/7/2020 14:00:26;07/06/2020;Sim;Teixeira de Freitas;BA;53;Feminino;Pardo;Pós-Graduação;5000;5000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
6/7/2020 14:01:48;07/06/2020;Sim;Teixeira de Freitas;BA;43;Masculino;Pardo;Ensino Médio;15000;18000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1570;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Sim;Sim;150
6/7/2020 14:02:56;07/06/2020;Sim;Teixeira de Freitas;BA;53;Feminino;Pardo;Pós-Graduação;6000;10000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Não;900;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;120
6/7/2020 14:07:46;07/06/2020;Sim;Teixeira de Freitas;BA;26;Feminino;Branco;Ensino Superior;2000;2000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;30;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;40
6/7/2020 14:07:53;07/06/2020;Sim;Teixeira de Freitas;BA;32;Feminino;Branco;Ensino Superior;1045;3445;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;190;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
6/7/2020 14:09:49;07/06/2020;Sim;Porto Velho;RO;23;Feminino;Branco;Ensino Médio;1200;6000;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;200
6/7/2020 14:13:19;07/06/2020;Sim;Teixeira de Freitas;BA;38;Feminino;Pardo;Ensino Fundamental;1045;2245;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;0
6/7/2020 14:14:40;07/06/2020;Sim;Teixeira de Freitas;BA;54;Masculino;Pardo;Ensino Superior;5500;8000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;680;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;100
6/7/2020 14:15:25;07/06/2020;Sim;Teixeira de Freitas;BA;22;Feminino;Preto;Ensino Superior;2000;2000;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
6/7/2020 14:19:31;07/06/2020;Sim;Teixeira de Freitas;BA;21;Feminino;Preto;Ensino Médio;600;2000;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;100
6/7/2020 14:26:17;07/06/2020;Sim;Brasília;DF;25;Feminino;Branco;Pós-Graduação;3000;11000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;432;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
6/7/2020 14:28:14;07/06/2020;Sim;Codó ;MA;21;Feminino;Pardo;Ensino Superior;0;1200;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;25
6/7/2020 14:32:15;07/06/2020;Sim;Brasília;DF;27;Feminino;Branco;Pós-Graduação;5000;30000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;0
6/7/2020 14:32:30;07/06/2020;Sim;Brasília;DF;34;Feminino;Pardo;Pós-Graduação;34000;70000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;400
6/7/2020 14:35:49;07/06/2020;Sim;Teixeira de Freitas;BA;53;Feminino;Pardo;Pós-Graduação;4500;4500;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;60
6/7/2020 14:40:46;07/06/2020;Sim;Lauro de Freitas ;BA;41;Feminino;Pardo;Ensino Superior;4702;10500;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;70;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
6/7/2020 14:41:12;07/06/2020;Sim;Lauro de Freitas ;BA;41;Feminino;Pardo;Ensino Superior;4702;10500;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;70;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
6/7/2020 14:42:46;07/06/2020;Sim;Brasília;DF;37;Masculino;Branco;Pós-Graduação;20000;25000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Sim;Não;Sim;300
6/7/2020 14:44:45;07/06/2020;Sim;Teixeira de Freitas;BA;51;Feminino;Pardo;Pós-Graduação;8000;10000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 14:47:42;07/06/2020;Sim;Teixeira de Freitas;BA;38;Feminino;Pardo;Pós-Graduação;8000;9500;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;100
6/7/2020 14:56:30;07/06/2020;Sim;Brasília;DF;39;Masculino;Preto;Ensino Superior;5000;8500;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;380;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;280
6/7/2020 15:09:00;07/06/2020;Sim;Teixeira de Freitas;BA;26;Feminino;Pardo;Ensino Superior;1200;2700;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
6/7/2020 15:26:00;07/06/2020;Sim;Rio de Janeiro;RJ;30;Feminino;Pardo;Pós-Graduação;2000;3800;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;60;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;50
6/7/2020 15:40:54;07/06/2020;Sim;Salvador;BA;38;Feminino;Branco;Pós-Graduação;4200;7500;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;725;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;85
6/7/2020 15:43:34;07/06/2020;Sim;Brasília;DF;18;Feminino;Branco;Ensino Médio;0;10000;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;300
6/7/2020 16:01:41;07/06/2020;Sim;Brasília;DF;27;Feminino;Branco;Pós-Graduação;5000;30000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;0
6/7/2020 16:09:53;07/06/2020;Sim;Brasília;DF;54;Feminino;Pardo;Ensino Superior;20000;30000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Não;Não;Sim;200
6/7/2020 16:10:18;07/06/2020;Sim;Itabela ;BA;55;Masculino;Branco;Pós-Graduação;3500;6000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
